id,title,dayofyear,hour
6620732,"howard johnson express inn in ruther glen vir",64,8
6620790,"how old is martha stewart",9,12
6621025,"how many steps is miles",4,19
6621214,"how long does majuana stay in your urine",36,13
6621238,"how to make great lemon aid",88,13
6621238,"how to pick a ripe watermelon",88,14
6621238,"how to give your man great oral sex",87,11
6621835,"how to twist lemon skin",88,15
6621835,"how to make corn beef",16,20
6621835,"how to peel lemon skin",88,15
6621961,"how to revive my wife's desire for sex",78,23
6622129,"how to fight the insurance doctors",36,21
6622129,"how to report medical negligence",39,19
6622288,"how to get rid of slugs",9,13
6622288,"how to prevent slugs",9,13
6623861,"how to find square yards",12,6
6624023,"how 20do 20i 20create 20a 20picture 20album",22,15
6624790,"how to cook 2lb lobster",88,18
6624790,"how to cook 2 lb lobster",88,18
6625511,"how do i convert square footage to linear foo",74,23
6625682,"how to install bathroom tiles",11,11
6625682,"how to repair wall board",17,11
6625833,"how to write a research paper using apa forma",76,20
6625881,"how to find a numbered art print",21,11
6625881,"how to find a numbered prints",21,11
6626063,"how do i get blue pen out of leather",62,11
6626063,"how to solve rubiks cube",56,18
6626063,"how to solve rubiks cube 25 years",56,18
6626063,"how to solve 25 years rubiks cube",56,18
6626145,"how to make pictures bigger for myspace",59,23
6626171,"how to file partnership taxes",14,8
6626177,"how to write in cursive",31,22
6626608,"how to wear a softball uniform",4,21
6626608,"how do i throw a boy girl party",69,17
6626608,"how to use an eybrow shaver on your eyebrows",78,19
6626608,"how to win a pageant",80,14
6626608,"how does it feel for someone to lick your pus",81,17
6626608,"how to fuck someone good",81,21
6626608,"how to dance like a stripper",87,21
6626608,"how to dance like the girls in music videos",87,21
6626608,"how to wax your eyebrows at home",88,20
6626608,"how to rock shoes without tite laces",3,1
6626608,"how to hava a middle school party with botg g",69,17
6626608,"how do i find out how heavy my period flow is",69,18
6626608,"how to use an eyebrow shaver on your eyebrows",78,19
6626608,"how do you know if you need to get a bigger b",81,0
6626608,"how to eat yourself out",81,18
6626608,"how to have wonderful sex",81,21
6626608,"how to dance like a hoe",87,21
6626608,"how to dance like a black girl",87,21
6626608,"how to wear shoes without laces",3,1
6626608,"how to have a middle school party with both g",69,17
6626608,"how do i determine if i have a heavy flow",69,19
6626608,"how to shave your eyebrow",78,19
6626608,"how do you know when you need to get a bigger",81,0
6626608,"how to eat your pussy",81,18
6626608,"how to shave your pubes",81,23
6626608,"how to booty pop",87,21
6626608,"how to make the basketball team",87,21
6626608,"how to put on a softball uniform",4,21
6626608,"how to have a party with both genders",69,17
6626608,"how do you shave your eyebrows",78,19
6626608,"how to win a pagent",80,14
6626608,"how does it feel to be ate out",81,17
6626608,"how to eat your own pussy",81,18
6626608,"how to find out who my friend likes",82,18
6626608,"how to pop your butt",87,21
6626608,"how to make the girls track team",88,0
6627699,"how can my company accept credit cards",62,18
6627914,"how to beat the first level in ghost recon 2 ",34,1
6627914,"how to beat the second level in ghost recon 2",34,2
6627914,"how to beat level 2 on gost recon for ps2",34,2
6631342,"howler monkeys",6,20
6633163,"how to make wire jewlery",48,14
6633852,"how do you do",3,11
6633852,"how do you do music",3,12
6635933,"how to hide myspace profile",79,18
6635933,"how to get bail money back",16,13
6635933,"how to put pictures on myspace profile",83,2
6635933,"how to lose weight fast and free",26,3
6635933,"how to look for an old website",46,6
6636725,"how to change a thermostat in 1990 subaru leg",31,10
6636776,"how to put on a saddle",3,9
6636814,"how long does it take for antibodicts to star",83,12
6636814,"how long does depokote er stay in your system",64,14
6637552,"how to start a mortgadge company",82,8
6637552,"how to start a mortgage company",82,8
6637561,"how to grow rabbit vegetables",64,17
6637561,"how to grow a rabbit herb garden",64,17
6637561,"how to grow a rabbit garden",64,17
6638605,"how to build a light saber",6,2
6638664,"how grow marijuana",2,1
6638815,"how many centimeters in 7 meters",41,21
6639166,"how we do",71,8
6639166,"how we do video",71,8
6639193,"how do you take fake nails off",24,0
6639193,"how soon can you get pregnant using ovulex",24,0
6639247,"how to paper masha",23,18
6639637,"how to install a shower",24,15
6640077,"how to protect yourself from pandemic",65,23
6640278,"how many world cups do brazil have",7,23
6640278,how2dostuf.com,80,23
6640365,"how to can veg",70,19
6640365,"how to can your garden vegetables",70,19
6640365,"how to can from your own garden",70,19
6640910,"how to fight poverty in third world countries",30,1
6641415,"how to calculate daily rent proration on home",11,23
6641415,"how to calculate daily rent",11,23
6641415,"how to calculate daily rent on homes",11,23
6642135,"how to wear a bandanna",10,18
6642135,"how to wear a neck bandanna",10,18
6642135,"howard university probationary status",46,0
6642311,"how to repair bathroom",46,12
6642671,"how long to cook whole chicken",91,19
6642671,"how often is a leap year",12,18
6642708,"how to make a talk show",68,13
6642708,"how to make a tv talk show",68,13
6642708,"how to cope with add",82,12
6642708,"how to make a television show",68,13
6642978,"how to be a great manager",78,13
6644471,"how to start you own daycare center",5,15
6644471,"how to apply for free government grants",14,12
6644471,"how to make a inclined plane at home",34,19
6644471,"how much of a profit can be made owning a day",5,15
6644471,"how to make a homemade simple machine",34,14
6644471,"how to get a photo published",50,12
6644471,"how to run a sucessful preschool",8,12
6644471,"how to make a pulley",34,14
6644471,"how to copywrite your photo",50,12
6644471,"how to start your own daycare center",5,11
6644471,"how to run a successful preschool",8,12
6644471,"how to make a pulley out of a paper cup and s",34,15
6644471,"how to give a perfect bridal shower",68,16
6644519,"how to commit arson",54,19
6644519,"how to burn a car",54,18
6644519,"how does the baby look in your stomach the fi",54,19
6644519,"how to aeson",54,19
6644519,"how to arson",54,19
6644585,"how's your love lofe",27,13
6645991,"how to replace 1968 floor pan",68,21
6645991,"how to put in floor pans",68,21
6646785,"how is sun up there",76,16
6647364,"how to make ayarn pom pom",2,20
6647547,"how long is adderall detectable in your syste",2,10
6647547,"how long will adderall stay in my system",5,10
6647882,"howard miller grandfather clock",3,23
6648027,"how fast is the speed of light",12,10
6649682,"how many years does it take to be a psychiatr",54,20
6649682,"how to document movies",68,15
6649841,"how do i prove that i have nortons",32,18
6650551,"how to play outlander",13,0
6650551,"how to upgrade memory on a gateway computer",55,1
6651617,"how to size ceiling fan",85,22
6651835,"how do you get blond hair blonder",46,15
6651875,"how much do you have to claim before you have",21,19
6652011,"how to remove door panel from a honda civic",37,15
6652894,"howard barnard.com",78,14
6652894,howardbarnardcom,78,14
6655246,"how 20to 20teach 20the 20parts 20of 20speech ",19,11
6655246,"how 20to 20teach 20the 208 20parts 20of 20spe",19,11
6655246,"how 20to 20find 20a 20person's 20birthday",13,19
6656354,"how to go to seaside nj by public transportat",88,8
6656807,"how to have longe sex",3,4
6656807,"how to have longer sex",3,4
6657052,"how do cities become unincorporated",82,21
6657052,"how do city becom unincorporatedcdonald",82,21
6657644,"how to ash wallpaper",16,11
6657644,"how to wash wallpaper",16,11
6658678,"how much does amerian idol mandisa weigh",21,16
6659539,"how to cook a steak",10,14
6660396,"how to transform a male to pass as a female",4,18
6660938,"how do i change my name on my house deed flor",26,21
6660938,"how to become a practice administrator in a p",2,22
6660938,"how do i change my name on my house title",26,21
6661108,"how many songs did faure compose",11,18
6662376,"how can i send a message to someone's phone",10,12
6662645,"how do i get prenatal pills",20,1
6663418,"how to keep your pants up when sagging mad lo",4,21
6663705,"howmuchisthatdoggieinthewindow lyrics",47,9
6665079,"how do bees get pollen from flowers",2,0
6665250,"how to burn cd s",20,10
6665536,"how old is usher",64,20
6665536,"how old is bow wow",61,20
6665900,"how tomakechocolate mousse",8,20
6665900,"how to make chocolate mousse",8,20
6666541,"how to romance your husband",48,22
6666541,"how to plan for a college or technical school",51,22
6666541,"how to apply for postal jobs",80,15
6666541,"how to teach addresses and phone numbers to 4",22,18
6667428,"howard coughlin longview texas",75,22
6667851,"how to strenghten my penis muscles",28,15
6667851,"how to grow a healthy st augustine lawn",58,6
6667851,"how to find someone with just a teleplhone nu",16,4
6667851,"how to calculate zulu time",34,7
6667851,"how find someone in canada with just a teleph",16,4
6667851,"how can men with hypertension grow a bigger p",50,6
6667851,"how to improve your sex life and penis",26,17
6667851,"how many men had sex with antonette mills",50,6
6667868,"how to do fraction homework",64,18
6668876,"how to tie a necktie",40,2
6668876,"how long do female dogs last in heat",80,16
6669299,"how do i sync",69,13
6669747,"how to write good lesson plans",2,17
6670330,"how can i tell if my black mondo grass is dyi",46,23
6670330,"how much does a 12 month weigh",57,21
6670330,"how to break a lease",5,14
6670330,"how much does a 12 month old baby weight",57,21
6670330,"how to care for black mondo grass",31,17
6670330,"how to get out of a mercedes lease",79,0
6670446,"how a shower valve works",11,13
6672754,"howe lagrange gmac real estate",37,10
6673506,"howard young correctional facility",16,18
6673506,"howard young correctional facility mug shots",2,18
6673506,"howard young correctional institution inmates",16,18
6673506,"howard young correctional facility job openin",16,18
6673506,"howard young correctional facility hiv rate",24,23
6673506,"howard young correctional facility employment",16,18
6673506,"howard r young correctional facility employme",31,23
6673691,"how to give oral sex to a man",18,15
6674526,"how do u know u are pregnant",19,16
6674526,"how do i know if i have a std",40,13
6674564,"how to be a owner operator",23,21
6674564,"how to buy life insurance",26,12
6674564,"how does investing in stocks work",26,16
6674564,"how to replace honda atv handlebars",86,23
6674667,"how much does gravel cost",64,14
6674667,"how is gravel sold",64,14
6674667,"how to prevent bugs from eating apple tree",79,18
6674873,"how do you find secret codes on tamagotchi v3",38,15
6675385,"how to remove oil stains from concrete and as",2,18
6675385,"how to care for uncircumsized toddlers",26,10
6678295,"how much does it cost to supply a 100 amp res",6,22
6678295,"how many killowatts does it take to supply a ",6,22
6678295,"how does an electric service change affect my",6,22
6678295,"how will my bill change if i change from a 10",6,22
6678899,"how to get your ex boyfriend back",26,21
6678931,"how do i determine bra size",51,21
6678970,"how to spray texture pool deck",80,20
6678970,"how to do pool deck texture",80,20
6679974,"how has salary caps affected people",14,22
6679974,"how have salary caps affected athletes",14,23
6680053,"how to use limewire",68,13
6680053,"how to say interrupt in spanish",75,14
6680214,"how long before my lungs clear up after quitt",42,13
6680310,"how to paint an aold window",56,21
6680310,"how to paint a metal window",56,21
6680585,"how to make tool cabinets",66,22
6680585,"how to replace home windows",4,13
